timestamp,signal,value,raw
1784906503.050024,kill_switch,RUN,1
1784906503.050024,time_bin_541_d3,0,0
1784906503.050024,engine_on_counter,0,0
1784906503.050024,engine_off_counter,18,18
1784906503.055421,engine_torque,166,166
1784906503.055421,shift_cut_active,off,0
1784906503.055421,shift_blip_active,off,0
1784906503.055520,gear_position,N,0
1784906503.055520,clutch,RELEASED,0
1784906503.055520,shift_failed,OK,0
1784906503.055561,wheel_speed_rear,0.0,0
1784906503.055561,wheel_speed_front,0.0,0
1784906503.055561,rear_speed_band,0.0,0
1784906503.067101,kill_switch,RUN,1
1784906503.067101,time_bin_541_d3,0,0
1784906503.067101,engine_on_counter,0,0
1784906503.067101,engine_off_counter,18,18
1784906503.071752,wheel_speed_rear,0.0,0
1784906503.071752,wheel_speed_front,0.0,0
1784906503.071752,rear_speed_band,0.0,0
1784906503.071787,engine_torque,166,166
1784906503.071787,shift_cut_active,off,0
1784906503.071787,shift_blip_active,off,0
1784906503.071820,gear_position,N,0
1784906503.071820,clutch,RELEASED,0
1784906503.071820,shift_failed,OK,0
1784906503.075375,wheel_speed_rear,0.0,0
1784906503.075375,wheel_speed_front,0.0,0
1784906503.075375,rear_speed_band,0.0,0
1784906503.092382,rpm,0,0
1784906503.092382,throttle_position,0,0
1784906503.092449,kill_switch,RUN,1
1784906503.092449,time_bin_541_d3,0,0
1784906503.092449,engine_on_counter,0,0
1784906503.092449,engine_off_counter,19,19
1784906503.092485,wheel_speed_rear,0.0,0
1784906503.092485,wheel_speed_front,0.0,0
1784906503.092485,rear_speed_band,0.0,0
1784906503.092519,signal_12a_d1_bit2,1,1
1784906503.092519,abs_lamp,LIT,1
1784906503.092551,engine_torque,166,166
1784906503.092551,shift_cut_active,off,0
1784906503.092551,shift_blip_active,off,0
1784906503.092584,gear_position,N,0
1784906503.092584,clutch,RELEASED,0
1784906503.092584,shift_failed,OK,0
1784906503.092616,coolant_temp,23.6,236
1784906503.092616,fuel_injection_setpoint,0,0
1784906503.092616,side_stand,DOWN,0
1784906503.096767,wheel_speed_rear,0.0,0
1784906503.096767,wheel_speed_front,0.0,0
1784906503.096767,rear_speed_band,0.0,0
1784906503.105660,rpm,0,0
1784906503.105660,throttle_position,0,0
1784906503.115064,wheel_speed_rear,0.0,0
1784906503.115064,wheel_speed_front,0.0,0
1784906503.115064,rear_speed_band,0.0,0
1784906503.125650,wheel_speed_rear,0.0,0
1784906503.125650,wheel_speed_front,0.0,0
1784906503.125650,rear_speed_band,0.0,0
1784906503.125716,wheel_speed_rear,0.0,0
1784906503.125716,wheel_speed_front,0.0,0
1784906503.125716,rear_speed_band,0.0,0
1784906503.125751,engine_torque,166,166
1784906503.125751,shift_cut_active,off,0
1784906503.125751,shift_blip_active,off,0
1784906503.125785,gear_position,N,0
